category.name,category.desc,project.name,project.link,link.git,project.desc
Graphics,Graphic User Interface,herebedragons,https://github.com/kosua20/herebedragons,true,"A basic 3D scene implemented with various engines, frameworks or APIs."
Graphics,Graphic User Interface,Horde3D,https://github.com/horde3d/Horde3D,true,A small 3D rendering and animation engine.
Graphics,Graphic User Interface,Ion,https://github.com/google/ion,true,A small and efficient set of libraries for building cross-platform client or server applications that use 3D graphics.
Graphics,Graphic User Interface,Irrlicht,http://irrlicht.sourceforge.net/,false,A high performance realtime 3D engine written in C++.
Graphics,Graphic User Interface,libigl,https://github.com/libigl/libigl,true,Simple C++ geometry processing library.
Graphics,Graphic User Interface,LLGL,https://github.com/LukasBanana/LLGL,true,Low Level Graphics Library
Graphics,Graphic User Interface,magnum,https://github.com/mosra/magnum,true,Lightweight and modular C++11/C++14 graphics middleware for games and data visualization.
Graphics,Graphic User Interface,NanoVG,https://github.com/memononen/nanovg,true,Antialiased 2D vector drawing library on top of OpenGL for UI and visualizations.
Graphics,Graphic User Interface,Ogre 3D,http://www.ogre3d.org/,false,"A scene-oriented, real-time, flexible 3D rendering engine"
Graphics,Graphic User Interface,OpenSceneGraph,http://www.openscenegraph.org/,false,An open source high performance 3D graphics toolkit.
Graphics,Graphic User Interface,OpenSubdiv,https://github.com/PixarAnimationStudios/OpenSubdiv,true,Pixar's library for evaluating and rendering subdivision surfaces on CPU and GPU.
Graphics,Graphic User Interface,OpenVDB,http://www.openvdb.org/,false,"Library and tools for storing, editing, and rendering volumetric datasets."
Graphics,Graphic User Interface,Panda3D,http://www.panda3d.org/,false,A framework for 3D rendering and game development for Python and C++.
Graphics,Graphic User Interface,Partio,https://github.com/wdas/partio,true,"Library for wrangling particle data, with support for most common file formats."
Graphics,Graphic User Interface,Skia,https://github.com/google/skia,true,"A complete 2D graphic library for drawing Text, Geometries, and Images."
Graphics,Graphic User Interface,TinySpline,https://github.com/msteinbeck/tinyspline,true,"A small, yet powerful ANSI C library for interpolating, transforming, and querying arbitrary NURBS, B-Splines, and Bézier curves."
Graphics,Graphic User Interface,urho3d,https://github.com/urho3d/Urho3D,true,Cross-platform rendering and game engine.
Graphics,Graphic User Interface,Yocto/GL,https://github.com/xelatihy/yocto-gl,true,Tiny C++ Libraries for Data-Driven Physically-based Graphics.
Image Processing,Graphic User Interface,Boost.GIL,http://www.boost.org/doc/libs/1_56_0/libs/gil/doc/index.html,false,Generic Image Library.
Image Processing,Graphic User Interface,CImg,http://cimg.eu/,false,"A small, open source, C++ toolkit for image processing."
Image Processing,Graphic User Interface,CxImage,https://www.codeproject.com/Articles/1300/CxImage,false,"An image processing and conversion library to load, save, display, transform BMP, JPEG, GIF, PNG, TIFF, MNG, ICO, PCX, TGA, WMF, WBMP, JBG, J2K images."
Image Processing,Graphic User Interface,Dlib,https://github.com/davisking/dlib,true,"A modern C++11 machine learning, computer vision, numerical optimization, and deep learning toolkit."
Image Processing,Graphic User Interface,FreeImage,http://freeimage.sourceforge.net/,false,An open source library that supports popular graphics image formats and others as needed by today's multimedia applications.
Image Processing,Graphic User Interface,GD,https://github.com/libgd/libgd,true,"GD Graphics Library, famously used in PHP for image loading/manipulation & thumbnail generation."
Image Processing,Graphic User Interface,DCMTK,http://dicom.offis.de/dcmtk.php.en,false,DICOM Toolkit.
Image Processing,Graphic User Interface,GDCM,http://gdcm.sourceforge.net/wiki/index.php/Main_Page,false,Grassroots DICOM library.
Image Processing,Graphic User Interface,ITK,http://www.itk.org/,false,"An open-source, cross-platform system for image analysis."
Image Processing,Graphic User Interface,Leptonica,https://github.com/DanBloomberg/leptonica,true,Leptonica is an open source library containing software that is broadly useful for image processing and image analysis applications.
Image Processing,Graphic User Interface,libfacedetection,https://github.com/ShiqiYu/libfacedetection,true,Open source library for face detection in images. The face detection speed can reach 1500FPS.
Image Processing,Graphic User Interface,libjpeg-turbo,https://github.com/libjpeg-turbo/libjpeg-turbo,true,A JPEG image codec that uses SIMD instructions to accelerate baseline JPEG encoding and decoding.
Image Processing,Graphic User Interface,libvips,https://github.com/jcupitt/libvips,true,A fast image processing library with low memory needs.
Image Processing,Graphic User Interface,Magick++,http://www.imagemagick.org/script/api.php,false,ImageMagick program interfaces for C++.
Image Processing,Graphic User Interface,MagickWnd,http://www.imagemagick.org/script/api.php,false,ImageMagick program interfaces for C.
Image Processing,Graphic User Interface,OpenCV,http://opencv.org/,false,Open source computer vision.
Image Processing,Graphic User Interface,OpenEXR,http://www.openexr.com/,false,Cross-platform library for high dynamic range imaging.
Image Processing,Graphic User Interface,OpenImageIO,https://github.com/OpenImageIO/oiio,true,Powerful image and texture wrangling library with support for a wide number of common lossy and RAW formats.
Image Processing,Graphic User Interface,Simd,https://github.com/ermig1979/Simd,true,"C++ image processing library with using of SIMD: SSE, SSE2, SSE3, SSSE3, SSE4.1, SSE4.2, AVX, AVX2, AVX-512, VMX"
Image Processing,Graphic User Interface,stb-image,https://github.com/nothings/stb,true,STB single-header image loading library.
Image Processing,Graphic User Interface,tesseract-ocr,https://github.com/tesseract-ocr/tesseract,true,An OCR engine.
Image Processing,Graphic User Interface,TinyEXIF,https://github.com/cdcseacave/TinyEXIF,true,Tiny ISO-compliant C++ EXIF and XMP parsing library for JPEG.
Image Processing,Graphic User Interface,Video++,https://github.com/matt-42/vpp,true,A C++14 high performance video and image processing library.
Image Processing,Graphic User Interface,VIGRA,https://github.com/ukoethe/vigra,true,A generic C++ computer vision library for image analysis.
Image Processing,Graphic User Interface,VTK,http://www.vtk.org/,false,"Open-source, freely available software system for 3D computer graphics, image processing and visualization."
Internationalization,Graphic User Interface,gettext,http://www.gnu.org/software/gettext/,false,GNU 'gettext'.
Internationalization,Graphic User Interface,IBM ICU,http://site.icu-project.org/,false,A set of C/C++ and Java libraries providing Unicode and Globalization support.
Internationalization,Graphic User Interface,libiconv,http://www.gnu.org/software/libiconv/,false,An encoding conversion library between different character encodings.
Internationalization,Graphic User Interface,utf8.h,https://github.com/sheredom/utf8.h,true,Single header utf8 string functions for C and C++.
Internationalization,Graphic User Interface,utf8proc,https://github.com/JuliaStrings/utf8proc,true,A clean C library for processing UTF-8 Unicode data.
Interprocess communication,Graphic User Interface,Apache Thrift,https://thrift.apache.org/,false,"Efficient cross-language IPC/RPC, works between C++, Java, Python, PHP, C#, and many more other languages. Originally developed by Facebook."
Interprocess communication,Graphic User Interface,Cap'n Proto,https://github.com/capnproto/capnproto,true,Fast data interchange format and capability-based RPC system.
Interprocess communication,Graphic User Interface,eCAL,https://github.com/continental/ecal,true,"Pub/sub, client/server, C++/Python/C#, various message protocols"
Interprocess communication,Graphic User Interface,gRPC,https://github.com/grpc/grpc,true,"A high performance, open source, general-purpose RPC framework."
Interprocess communication,Graphic User Interface,Ice,https://github.com/zeroc-ice/ice,true,"Comprehensive RPC framework with support for C++, C#, Java, JavaScript, Python and more."
Interprocess communication,Graphic User Interface,libjson-rpc-cpp,https://github.com/cinemast/libjson-rpc-cpp,true,JSON-RPC framework for C++ servers and clients.
Interprocess communication,Graphic User Interface,nanomsg,https://github.com/nanomsg/nanomsg,true,"A simple high-performance implementation of several ""scalability protocols""."
Interprocess communication,Graphic User Interface,nng,https://github.com/nanomsg/nng,true,"nanomsg-next-generation, a light-weight brokerless messaging library."
Interprocess communication,Graphic User Interface,rpclib,https://github.com/rpclib/rpclib,true,A modern C++ msgpack-RPC server and client library.
Interprocess communication,Graphic User Interface,simple-rpc-cpp,https://github.com/pearu/simple-rpc-cpp,true,A simple RPC wrapper generator to C/C++ functions.
Interprocess communication,Graphic User Interface,WAMP,http://wamp.ws/,false,Provides RPC and pub/sub messaging patterns.
Interprocess communication,Graphic User Interface,xmlrpc-c,http://xmlrpc-c.sourceforge.net/,false,A lightweight RPC library based on XML and HTTP.
JSON,Graphic User Interface,Boost.PropertyTree,http://www.boost.org/doc/libs/1_55_0/doc/html/property_tree.html,false,A property tree parser/generator that can be used to parse XML/JSON/INI/Info files.
JSON,Graphic User Interface,cJSON,https://github.com/DaveGamble/cJSON,true,Ultralightweight JSON parser in ANSI C.
JSON,Graphic User Interface,frozen,https://github.com/cesanta/frozen,true,JSON parser and generator for C/C++.
JSON,Graphic User Interface,Jansson,https://github.com/akheron/jansson,true,"C library for encoding, decoding and manipulating JSON data."
JSON,Graphic User Interface,jbson,https://github.com/chrismanning/jbson,true,"jbson is a library for building & iterating BSON data, and JSON documents in C++14."
JSON,Graphic User Interface,JeayeSON,https://github.com/jeaye/jeayeson,true,A very sane
JSON,Graphic User Interface,Jsmn,https://github.com/zserge/jsmn,true,A minimalistic JSON parser in C.
JSON,Graphic User Interface,json,https://github.com/nlohmann/json,true,JSON for Modern C++.
JSON,Graphic User Interface,JSON++,https://github.com/hjiang/jsonxx,true,A JSON parser in C++.
JSON,Graphic User Interface,json.h,https://github.com/sheredom/json.h,true,A simple one header/one source solution to parsing JSON in C and C++.
JSON,Graphic User Interface,json-c,https://github.com/json-c/json-c,true,A JSON implementation in C.
JSON,Graphic User Interface,jsoncons,https://github.com/danielaparker/jsoncons,true,"A C++ header-only library for JSON and JSON-like binary formats with JSONPointer, JSONPatch, JSONPath and JMESPath."
JSON,Graphic User Interface,JsonCpp,https://github.com/open-source-parsers/jsoncpp,true,A C++ library for interacting with JSON.
JSON,Graphic User Interface,json-parser,https://github.com/udp/json-parser,true,Very low footprint JSON parser written in portable ANSI C.
JSON,Graphic User Interface,json11,https://github.com/dropbox/json11,true,A tiny JSON library for C++11.
JSON,Graphic User Interface,json-voorhees,https://github.com/tgockel/json-voorhees,true,"JSON library for C++. Support for C++11. No dependencies, fast and dev-friendly."
JSON,Graphic User Interface,jute,https://github.com/amir-s/jute,true,Very simple C++ JSON Parser.
JSON,Graphic User Interface,libjson,https://github.com/vincenthz/libjson,true,A JSON parser and printer library in C. easy to integrate with any model.
JSON,Graphic User Interface,libjson,http://sourceforge.net/projects/libjson/,false,Lightweight JSON library.
JSON,Graphic User Interface,LIBUCL,https://github.com/vstakhov/libucl,true,Universal configuration library parser
JSON,Graphic User Interface,parson,https://github.com/kgabis/parson,true,Parson is a lighweight json library written in C.
JSON,Graphic User Interface,PicoJSON,https://github.com/kazuho/picojson,true,"A header-file-only, JSON parser serializer in C++."
JSON,Graphic User Interface,qt-json,https://github.com/gaudecker/qt-json,true,A simple class for parsing JSON data into a QVariant hierarchy and vice versa.
JSON,Graphic User Interface,QJson,https://github.com/flavio/qjson,true,A qt-based library that maps JSON data to QVariant objects.
JSON,Graphic User Interface,RapidJSON,https://github.com/miloyip/rapidjson,true,A fast JSON parser/generator for C++ with both SAX/DOM style API.
JSON,Graphic User Interface,sajson,https://github.com/chadaustin/sajson,true,"Lightweight, extremely high-performance JSON parser for C++11."
JSON,Graphic User Interface,simdjson,https://github.com/lemire/simdjson,true,Extremely fast JSON library that can parse gigabytes of JSON per second.
JSON,Graphic User Interface,taoJSON,https://github.com/taocpp/json,true,Zero-dependency C++ header-only JSON library.
JSON,Graphic User Interface,ujson,https://bitbucket.org/awangk/ujson,true,"µjson is a a small, C++11, UTF-8, JSON library."
JSON,Graphic User Interface,YAJL,https://github.com/lloyd/yajl,true,A fast streaming JSON parsing library in C.
Logging,Graphic User Interface,Blackhole,https://github.com/3Hren/blackhole,true,"Attribute-based logging framework, which is designed to be fast, modular and highly customizable."
Logging,Graphic User Interface,Boost.Log,http://www.boost.org/doc/libs/1_56_0/libs/log/doc/html/index.html,false,Designed to be very modular and extensible.
Logging,Graphic User Interface,Easylogging++,https://github.com/easylogging/easyloggingpp,true,Extremely light-weight high performance logging library for C++11
Logging,Graphic User Interface,G3log,https://github.com/KjellKod/g3log,true,Asynchronous logger with Dynamic Sinks.
Logging,Graphic User Interface,glog,https://github.com/google/glog,true,C++ implementation of the Google logging module.
Logging,Graphic User Interface,Log4cpp,http://log4cpp.sourceforge.net/,false,"A library of C++ classes for flexible logging to files, syslog, IDSA and other destinations."
Logging,Graphic User Interface,log4cplus,https://github.com/log4cplus/log4cplus,true,"A simple to use C++ logging API providing thread-safe, flexible, and arbitrarily granular control over log management and configuration."
Logging,Graphic User Interface,loguru,https://github.com/emilk/loguru,true,A lightweight C++ logging library.
Logging,Graphic User Interface,plog,https://github.com/SergiusTheBest/plog,true,Portable and simple log for C++ in less than 1000 lines of code.
Logging,Graphic User Interface,reckless,https://github.com/mattiasflodin/reckless,true,"Low-latency, high-throughput, asynchronous logging library for C++."
Logging,Graphic User Interface,spdlog,https://github.com/gabime/spdlog,true,"Super fast, header only, C++ logging library."
Logging,Graphic User Interface,templog,http://www.templog.org/,false,A very small and lightweight C++ library which you can use to add logging to your C++ applications.
Logging,Graphic User Interface,P7Baical,http://baical.net/p7.html,false,An open source and cross-platform library for high-speed sending telemetry & trace data  with minimal usage of CPU and memory.
Logging,Graphic User Interface,Quill,https://github.com/odygrd/quill,true,Asynchronous cross platform low latency logging library.
Machine Learning,Graphic User Interface,Caffe,https://github.com/BVLC/caffe,true,A fast framework for neural networks.
Machine Learning,Graphic User Interface,CCV,https://github.com/liuliu/ccv,true,"C-based/Cached/Core Computer Vision Library, A Modern Computer Vision Library."
Machine Learning,Graphic User Interface,darknet,https://github.com/pjreddie/darknet,true,Open source neural network framework written in C and CUDA.
Machine Learning,Graphic User Interface,Dlib,https://github.com/davisking/dlib,true,"A modern C++11 machine learning, computer vision, numerical optimization, and deep learning toolkit."
Machine Learning,Graphic User Interface,Fido,https://github.com/FidoProject/Fido,true,A highly-modular C++ machine learning library for embedded electronics and robotics.
Machine Learning,Graphic User Interface,flashlight,https://github.com/facebookresearch/flashlight,true,"A fast, flexible machine learning library from Facebook AI Research written entirely in C++ and based on the ArrayFire tensor library."
Machine Learning,Graphic User Interface,libsvm,https://github.com/cjlin1/libsvm,true,"A simple, easy-to-use, efficient library for Support Vector Machines."
Machine Learning,Graphic User Interface,MeTA,https://github.com/meta-toolkit/meta,true,A modern C++ data sciences toolkit.
Machine Learning,Graphic User Interface,Minerva,https://github.com/dmlc/minerva,true,A fast and flexible system for deep learning.
Machine Learning,Graphic User Interface,mlpack,https://github.com/mlpack/mlpack,true,A scalable c++ machine learning library.
Machine Learning,Graphic User Interface,OpenCV,https://github.com/Itseez/opencv,true,Open Source Computer Vision Library.
Machine Learning,Graphic User Interface,Recommender,https://github.com/GHamrouni/Recommender,true,C library for product recommendations/suggestions using collaborative filtering
Machine Learning,Graphic User Interface,RNNLIB,https://github.com/szcom/rnnlib,true,RNNLIB is a recurrent neural network library for sequence learning problems.
Machine Learning,Graphic User Interface,SHOGUN,https://github.com/shogun-toolbox/shogun,true,The Shogun Machine Learning Toolbox.
Machine Learning,Graphic User Interface,sofia-ml,https://code.google.com/p/sofia-ml/,false,The suite of fast incremental algorithms for machine learning.
Machine Learning,Graphic User Interface,VLFeat,https://github.com/vlfeat/vlfeat,true,The VLFeat open source library implements popular computer vision algorithms specialising in image understanding and local featurexs extraction and matching.
Machine Learning,Graphic User Interface,xgboost,https://github.com/dmlc/xgboost,true,"Scalable, Portable and Distributed Gradient Boosting"
Math,Graphic User Interface,Apophenia,https://github.com/b-k/apophenia,true,A C library for statistical and scientific computing
Math,Graphic User Interface,Armadillo,https://gitlab.com/conradsnicta/armadillo-code,true,Fast C++ library for linear algebra & scientific computing.
Math,Graphic User Interface,autodiff,https://github.com/autodiff/autodiff,true,"A modern, fast and expressive C++ library for automatic differentiation."
Math,Graphic User Interface,blaze,https://bitbucket.org/blaze-lib/blaze,true,high-performance C++ math library for dense and sparse arithmetic.
Math,Graphic User Interface,Boost.Multiprecision,http://www.boost.org/doc/libs/master/libs/multiprecision/doc/html/index.html,false,"provides higher-range/precision integer, rational and floating-point types in C++, header-only or with GMP/MPFR/LibTomMath backends."
Math,Graphic User Interface,ceres-solver,http://ceres-solver.org/,false,C++ library for modeling and solving large complicated nonlinear least squares problems from google.
Math,Graphic User Interface,CGAL,https://github.com/CGAL/cgal,true,Collection of efficient and reliable geometric algorithms.
Math,Graphic User Interface,cml,http://cmldev.net/,false,free C++ math library for games and graphics.
Math,Graphic User Interface,Dlib,https://github.com/davisking/dlib,true,"A modern C++11 machine learning, computer vision, numerical optimization, and deep learning toolkit."
Math,Graphic User Interface,Eigen,http://eigen.tuxfamily.org/,false,"A high-level C++ library of template headers for linear algebra, matrix and vector operations, numerical solvers and related algorithms."
Math,Graphic User Interface,ExprTK,http://www.partow.net/programming/exprtk/,false,The C++ Mathematical Expression Toolkit Library
Math,Graphic User Interface,Geometric Tools,https://www.geometrictools.com,false,"C++ library for computing in the fields of mathematics, graphics, image analysis and physics."
Math,Graphic User Interface,GLM,https://github.com/g-truc/glm,true,Header-only C++ math library that matches and inter-operates with OpenGL's GLSL math.
Math,Graphic User Interface,GMTL,http://ggt.sourceforge.net/,false,Graphics Math Template Library is a collection of tools implementing Graphics primitives in generalized ways.
Math,Graphic User Interface,GMP,https://gmplib.org/,false,"A C library for arbitrary precision arithmetic, operating on signed integers, rational numbers, and floating-point numbers."
Math,Graphic User Interface,Klein,https://github.com/jeremyong/klein,true,"A fast, SIMD-optimized C++17 Geometric Algebra library for point, line, and plane projections, intersections, joins, rigid-body motion, and more."
Math,Graphic User Interface,linalg.h,https://github.com/sgorsten/linalg,true,"Single header, public domain, short vector math library for C++."
Math,Graphic User Interface,MIRACL,https://github.com/CertiVox/MIRACL,true,A Multiprecision Integer and Rational Arithmetic Cryptographic Library.
Math,Graphic User Interface,muparser,http://beltoforion.de/article.php?a=muparser,false,muParser is an extensible high performance math expression parser library written in C++.
Math,Graphic User Interface,LibTomMath,https://github.com/libtom/libtommath,true,A free open source portable number theoretic multiple-precision integer library written entirely in C.
Math,Graphic User Interface,linmath.h,https://github.com/datenwolf/linmath.h,true,"A lean linear math library, aimed at graphics programming."
Math,Graphic User Interface,lp_solve,https://sourceforge.net/projects/lpsolve,false,A library used to formulate and solve linear programming problems.
Math,Graphic User Interface,OpenBLAS,https://github.com/xianyi/OpenBLAS,true,An optimized BLAS library based on GotoBLAS2 1.13 BSD version.
Math,Graphic User Interface,QuantLib,https://github.com/lballabio/quantlib,true,A free/open-source library for quantitative finance.
Math,Graphic User Interface,StatsLib,https://github.com/kthohr/stats,true,A C++ header-only library of statistical distribution functions.
Math,Graphic User Interface,SymEngine,https://github.com/symengine/symengine,true,"Fast symbolic manipulation library, a rewriting of SymPy's core in C++."
Math,Graphic User Interface,TinyExpr,https://github.com/codeplea/tinyexpr,true,A C library for parsing and evaluating math expressions from strings.
Math,Graphic User Interface,Vc,https://github.com/VcDevel/Vc,true,SIMD Vector Classes for C++.
Math,Graphic User Interface,Versor,http://versor.mat.ucsb.edu/,false,A
Math,Graphic User Interface,Wykobi,http://www.wykobi.com/,false,"A C++ library of efficient, robust and simple to use C++ 2D/3D oriented computational geometry routines."
Math,Graphic User Interface,xtensor,https://github.com/QuantStack/xtensor,true,"A C++14 library for numerical analysis with multi-dimensional array expressions, inspired by NumPy syntax."
Math,Graphic User Interface,universal,https://github.com/stillwater-sc/universal,true,A C++14 header-only library implementing arbitrary posit arithmetic. The posit number system is a tapered floating point that is more efficient than IEEE floating point. Posits enable reproducible computational science.
Memory Allocation,Graphic User Interface,Boehm GC,https://github.com/ivmai/bdwgc,true,Conservative garbage collector for C and C++.
Memory Allocation,Graphic User Interface,C Smart Pointers,https://github.com/Snaipe/libcsptr,true,Smart pointers for the
Memory Allocation,Graphic User Interface,Hoard,https://github.com/emeryberger/Hoard,true,"Fast, Scalable, and Memory-efficient Malloc for Linux, Windows, and Mac."
Memory Allocation,Graphic User Interface,jemalloc,https://github.com/jemalloc/jemalloc,true,General purpose malloc
Memory Allocation,Graphic User Interface,memory,https://github.com/foonathan/memory,true,STL compatible C++ memory allocator library.
Memory Allocation,Graphic User Interface,memory-allocators,https://github.com/mtrebi/memory-allocators,true,Custom memory allocators to improve the performance of dynamic memory allocation.
Memory Allocation,Graphic User Interface,mimalloc,https://github.com/microsoft/mimalloc,true,A compact general purpose allocator with excellent performance.
Memory Allocation,Graphic User Interface,tgc,https://github.com/orangeduck/tgc,true,A tiny garbage collector for C written in \~500 LOC.
Multimedia,Graphic User Interface,GStreamer,http://gstreamer.freedesktop.org/,false,A library for constructing graphs of media-handling components.
Multimedia,Graphic User Interface,libass,https://github.com/libass/libass,true,Portable subtitle renderer for the ASS/SSA subtitle format.
Multimedia,Graphic User Interface,libav,https://github.com/libav/libav,true,"A collection of libraries and tools to process multimedia content such as audio, video, subtitles and related metadata."
Multimedia,Graphic User Interface,LIVE555 Streaming Media,http://www.live555.com/liveMedia/,false,Multimedia streaming library using open standard protocols
Multimedia,Graphic User Interface,libVLC,https://wiki.videolan.org/LibVLC,false,libVLC
Multimedia,Graphic User Interface,MediaInfoLib,https://github.com/MediaArea/MediaInfoLib,true,Convenient unified display of the most relevant technical and tag data for video and audio files.
Multimedia,Graphic User Interface,QtAv,https://github.com/wang-bin/QtAV,true,A multimedia playback framework based on Qt and FFmpeg to write a player easily.
Multimedia,Graphic User Interface,SDL,http://www.libsdl.org/,false,Simple DirectMedia Layer.
Multimedia,Graphic User Interface,SFML,https://github.com/SFML/SFML,true,Simple and Fast Multimedia Library.
Multimedia,Graphic User Interface,TagLib,https://github.com/taglib/taglib,true,A library for reading and editing the metadata of several popular audio formats.
Networking,Graphic User Interface,ACE,http://www.dre.vanderbilt.edu/~schmidt/ACE.html,false,An OO Network Programming Toolkit in C++.
Networking,Graphic User Interface,Boost.Asio,http://think-async.com/,false,A cross-platform C++ library for network and low-level I/O programming.
Networking,Graphic User Interface,Boost.Beast,https://github.com/boostorg/beast,true,HTTP and WebSocket built on Boost.Asio in C++11.
Networking,Graphic User Interface,Breep,https://github.com/Organic-Code/Breep,true,"Event based, high-level C++14 peer-to-peer library."
Networking,Graphic User Interface,C++ REST SDK,https://github.com/Microsoft/cpprestsdk,true,C++ REST SDK
Networking,Graphic User Interface,Restbed,https://github.com/corvusoft/restbed,true,C++11 Asynchronous RESTful framework.
Networking,Graphic User Interface,Restinio,https://github.com/Stiffstream/restinio,true,A header-only C++14 library that gives you an embedded HTTP/Websocket server.
Networking,Graphic User Interface,c-ares,https://github.com/c-ares/c-ares,true,A C library for asynchronous DNS requests.
Networking,Graphic User Interface,cpp-httplib,https://github.com/yhirose/cpp-httplib,true,A single file C++11 header-only HTTP/HTTPS sever library.
Networking,Graphic User Interface,cpp-netlib,http://cpp-netlib.org/,false,A collection of open-source libraries for high level network programming.
Networking,Graphic User Interface,cpp-netlib/uri,https://github.com/cpp-netlib/uri,true,"URI parser/builder library for C++, compatible with RFC 3986 and RFC 3987."
Networking,Graphic User Interface,cpr,https://github.com/whoshuu/cpr,true,A modern C++ HTTP requests library with a simple but powerful interface. Modeled after the Python Requests module.
Networking,Graphic User Interface,curlcpp,https://github.com/JosephP91/curlcpp,true,An object oriented C++ wrapper for CURL
Networking,Graphic User Interface,DPDK,https://github.com/DPDK/dpdk,true,"Data Plane Development Kit, libraries and drivers for fast packet processing."
Networking,Graphic User Interface,Dyad.c,https://github.com/rxi/dyad,true,Asynchronous networking for C.
Networking,Graphic User Interface,ENet,https://github.com/lsalzman/enet,true,Reliable UDP networking library.
Networking,Graphic User Interface,evpp,https://github.com/Qihoo360/evpp,true,C++ high performance networking with TCP/UDP/HTTP protocols.
Networking,Graphic User Interface,H2O,https://github.com/h2o/h2o,true,An optimized HTTP server with support for HTTP/1.x and HTTP/2. It can also be used as a library.
Networking,Graphic User Interface,HTTP Parser,https://github.com/nodejs/http-parser,true,A http request/response parser for C.
Networking,Graphic User Interface,KCP,https://github.com/skywind3000/kcp,true,A fast and reliable ARQ protocol that helps applications to reduce network latency.
Networking,Graphic User Interface,libcurl,http://curl.haxx.se/libcurl/,false,Multiprotocol file transfer library.
Networking,Graphic User Interface,libhttpserver,https://github.com/etr/libhttpserver,true,C++ library for creating an embedded Rest HTTP server
Networking,Graphic User Interface,Libmicrohttpd,http://www.gnu.org/software/libmicrohttpd/,false,GNU libmicrohttpd is a small C library that is supposed to make it easy to run an HTTP server as part of another application.
Networking,Graphic User Interface,libpcap,https://github.com/the-tcpdump-group/libpcap,true,A portable C/C++ library for network traffic capture.
Networking,Graphic User Interface,libquic,https://github.com/devsisters/libquic,true,A QUIC protocol library extracted from Chromium's QUIC Implementation.
Networking,Graphic User Interface,librdkafka,https://github.com/edenhill/librdkafka,true,Apache Kafka client library for C and C++.
Networking,Graphic User Interface,libwebsockets,https://github.com/warmcat/libwebsockets,true,A lightweight pure C WebSocket implementation that provides both client and server libraries.
Networking,Graphic User Interface,lwIP,http://savannah.nongnu.org/projects/lwip/,false,A lightweight TCP/IP stack.
Networking,Graphic User Interface,Mongoose,https://github.com/cesanta/mongoose,true,Extremely lightweight webserver.
Networking,Graphic User Interface,MQTT-C,https://github.com/LiamBindle/MQTT-C,true,A portable MQTT C client for embedded systems and PCs alike.
Networking,Graphic User Interface,mTCP,https://github.com/mtcp-stack/mtcp,true,Highly scalable user-level TCP stack for multicore systems.
Networking,Graphic User Interface,Muduo,https://github.com/chenshuo/muduo,true,A C++ non-blocking network library for multi-threaded server in Linux.
Networking,Graphic User Interface,nghttp2,https://github.com/nghttp2/nghttp2,true,HTTP/2 C Library.
Networking,Graphic User Interface,Onion,https://github.com/davidmoreno/onion,true,HTTP server library in C designed to be lightweight and easy to use.
Networking,Graphic User Interface,PF_RING™,https://github.com/ntop/PF_RING,true,High-speed packet processing framework.
Networking,Graphic User Interface,PicoHTTPParser,https://github.com/h2o/picohttpparser,true,"A tiny, primitive, fast HTTP request/response parser."
Networking,Graphic User Interface,POCO,https://github.com/pocoproject/poco,true,"C++ class libraries and frameworks for building network- and internet-based applications that run on desktop, server, mobile and embedded systems."
Networking,Graphic User Interface,Proxygen,https://github.com/facebook/proxygen,true,Facebook's collection of C++ HTTP libraries including an easy to use HTTP server.
Networking,Graphic User Interface,RakNet,https://github.com/OculusVR/RakNet,true,"A cross platform, open source, C++ networking engine for game programmers."
Networking,Graphic User Interface,restclient-cpp,https://github.com/mrtazz/restclient-cpp,true,Simple REST client for C++. It wraps libcurl for HTTP requests.
Networking,Graphic User Interface,Seasocks,https://github.com/mattgodbolt/seasocks,true,"Simple, small, C++ embeddable webserver with WebSockets support."
Networking,Graphic User Interface,Silicon,http://siliconframework.org,false,"A high performance, middleware oriented C++14 http web framework."
Networking,Graphic User Interface,tlse,https://github.com/eduardsui/tlse,true,"Single C file TLS 1.2/1.3 implementation, using tomcrypt as crypto library"
Networking,Graphic User Interface,Tufão,https://github.com/vinipsmaker/tufao,true,An asynchronous web framework for C++ built on top of Qt.
Networking,Graphic User Interface,uriparser,https://github.com/uriparser/uriparser,true,Strictly RFC 3986 compliant URI parsing and handling library.
Networking,Graphic User Interface,uWebSockets,https://github.com/uNetworking/uWebSockets,true,"µWS is one of the most lightweight, efficient & scalable WebSocket & HTTP server implementations available."
Networking,Graphic User Interface,WAFer,https://github.com/riolet/WAFer,true,A C language-based ultra-light software platform for scalable server-side and networking applications. Think node.js for C programmers.
Networking,Graphic User Interface,Wangle,https://github.com/facebook/wangle,true,"A client/server application framework to build asynchronous, event-driven modern C++ services."
Networking,Graphic User Interface,wdt,https://github.com/facebook/wdt,true,An embeddedable library
Networking,Graphic User Interface,WebSocket++,https://github.com/zaphoyd/websocketpp,true,C++/Boost Asio based websocket client/server library.
Networking,Graphic User Interface,PcapPlusPlus,https://github.com/seladb/PcapPlusPlus,true,a multiplatform C++ network sniffing and packet parsing and crafting framework.
Networking,Graphic User Interface,ZeroMQ,https://github.com/zeromq/libzmq,true,"High-speed, modular asynchronous communication library."
PDF,Libraries for parsing and manipulating PDF documents.,libharu,https://github.com/libharu/libharu,true,"A free, cross platform, open-sourced software library for generating PDF."
